Fecha,Region,Categoria,Cantidad_Semanal,Cantidad_Predicha
2024-07-30,Buenos Aires,Panadería,32,32.29246953288897
2024-08-07,Buenos Aires,Panadería,47,46.981334568146764
2024-08-11,Buenos Aires,Panadería,47,46.857962236939315
2024-08-15,Buenos Aires,Panadería,56,55.92665123011709
2024-08-16,Buenos Aires,Panadería,56,56.03900783206166
2024-08-25,Buenos Aires,Panadería,70,69.86664701098998
2024-08-25,Buenos Aires,Panadería,70,70.00117553230331
2024-09-04,Buenos Aires,Panadería,50,49.951423314634084
2024-09-04,Buenos Aires,Panadería,50,50.00779318306997
2024-09-09,Buenos Aires,Panadería,40,40.08299657130696
2024-09-14,Buenos Aires,Panadería,40,39.8950276729906
2024-09-19,Buenos Aires,Panadería,57,56.86522318237312
2024-09-30,Buenos Aires,Panadería,74,73.93961858515537
2024-09-30,Buenos Aires,Panadería,74,74.10030091574161
2024-10-01,Buenos Aires,Panadería,74,74.1943051556777
2024-10-03,Buenos Aires,Panadería,74,74.11379562046848
2024-10-03,Buenos Aires,Panadería,74,73.72822299509797
2024-10-04,Buenos Aires,Panadería,74,74.10869063979939
2024-10-07,Buenos Aires,Panadería,56,56.11007390537132
2024-10-09,Buenos Aires,Panadería,56,55.88915189519076
2024-10-09,Buenos Aires,Panadería,56,56.03974526087103
2024-10-11,Buenos Aires,Panadería,56,56.072550313167774
2024-10-14,Buenos Aires,Panadería,100,99.98021481937847
2024-10-15,Buenos Aires,Panadería,100,100.05975586321725
2024-10-20,Buenos Aires,Panadería,100,99.96280298725021
2024-10-30,Buenos Aires,Panadería,45,44.956896610330254
2024-10-31,Buenos Aires,Panadería,45,44.88912189667842
2024-11-01,Buenos Aires,Panadería,45,44.8371794637519
2024-11-02,Buenos Aires,Panadería,45,45.39364912688653
2024-11-12,Buenos Aires,Panadería,67,66.57336314064777
2024-11-18,Buenos Aires,Panadería,30,30.152316049436262
2024-11-19,Buenos Aires,Panadería,30,30.016651081372256
2024-11-21,Buenos Aires,Panadería,30,30.23216290273381
2024-11-25,Buenos Aires,Panadería,80,79.11722114749705
2024-11-28,Buenos Aires,Panadería,80,79.8809173387511
2024-12-01,Buenos Aires,Panadería,80,79.95333788935159
2024-12-04,Buenos Aires,Panadería,49,48.88900474835543
2024-12-06,Buenos Aires,Panadería,49,48.99360938797472
2024-12-06,Buenos Aires,Panadería,49,49.025389189649545
2024-12-06,Buenos Aires,Panadería,49,48.91403846609291
2024-12-08,Buenos Aires,Panadería,49,48.978851145473286
2024-12-08,Buenos Aires,Panadería,49,48.963835975975044
2024-12-08,Buenos Aires,Panadería,49,48.91038988276774
2024-12-11,Buenos Aires,Panadería,27,27.22064205648869
2024-12-15,Buenos Aires,Panadería,27,26.934470245765148
2024-12-16,Buenos Aires,Panadería,51,51.04302579288028
2024-12-16,Buenos Aires,Panadería,51,50.8563352191369
2024-12-19,Buenos Aires,Panadería,51,50.95262429091629
2024-12-19,Buenos Aires,Panadería,51,51.13973254281091
2024-12-22,Buenos Aires,Panadería,51,50.96278293475612
2024-12-23,Buenos Aires,Panadería,57,56.95137592992907
2024-12-25,Buenos Aires,Panadería,57,57.030617765744594
2024-12-29,Buenos Aires,Panadería,57,57.02103439105701
2024-12-30,Buenos Aires,Panadería,14,14.056510034186292
2024-02-01,Centro,Panadería,12,11.776750850810313
2024-02-05,Centro,Panadería,20,19.992077286408875
2024-02-10,Centro,Panadería,20,20.011198472701285
2024-02-15,Centro,Panadería,39,39.05439898911322
2024-02-16,Centro,Panadería,39,38.89933582993994
2024-02-17,Centro,Panadería,39,38.87856231469517
2024-02-21,Centro,Panadería,8,8.087210360694467
2024-02-29,Centro,Panadería,35,34.913811204004055
2024-02-29,Centro,Panadería,35,34.949315904813425
2024-03-07,Centro,Panadería,22,22.037520428314092
2024-03-10,Centro,Panadería,22,22.0666635938462
2024-03-12,Centro,Panadería,27,27.093702180275216
2024-03-14,Centro,Panadería,27,27.005037950174394
2024-03-15,Centro,Panadería,27,27.036215984193575
2024-03-19,Centro,Panadería,32,31.952255703320674
2024-03-23,Centro,Panadería,32,31.99292165416589
2024-03-27,Centro,Panadería,32,31.938252857593014
2024-04-01,Centro,Panadería,21,21.196947820290085
2024-04-13,Centro,Panadería,27,27.13804816370286
2024-05-02,Centro,Panadería,38,37.841564766662415
2024-05-04,Centro,Panadería,38,37.92330768387263
2024-05-06,Centro,Panadería,40,39.964993037741756
2024-05-08,Centro,Panadería,40,39.85530006620311
2024-05-12,Centro,Panadería,40,39.87233337516684
2024-05-20,Centro,Panadería,39,39.00636027691198
2024-05-23,Centro,Panadería,39,38.93720732657259
2024-06-07,Centro,Panadería,26,26.30248900989411
2024-06-26,Centro,Panadería,43,42.99316214154102
2024-06-30,Centro,Panadería,43,43.09083155362758
2024-07-06,Centro,Panadería,25,24.955803981716368
2024-07-07,Centro,Panadería,25,25.061808972351894
2024-07-11,Centro,Panadería,29,28.917641333796176
2024-07-12,Centro,Panadería,29,28.956300949373794
2024-07-13,Centro,Panadería,29,28.94686450648189
2024-07-24,Centro,Panadería,22,21.986764942702152
2024-07-27,Centro,Panadería,22,22.082352017971736
2024-07-30,Centro,Panadería,23,23.04347251505497
2024-08-12,Centro,Panadería,39,38.90857800120463
2024-08-12,Centro,Panadería,39,38.991569040927075
2024-08-13,Centro,Panadería,39,38.68559748249621
2024-08-16,Centro,Panadería,39,38.89661526658146
2024-08-16,Centro,Panadería,39,38.91021652874577
2024-08-24,Centro,Panadería,28,28.199108868618787
2024-09-02,Centro,Panadería,23,22.93112725775649
2024-09-08,Centro,Panadería,23,23.035928700312777
2024-09-22,Centro,Panadería,32,31.92274191569578
2024-09-30,Centro,Panadería,41,40.89660475445439
2024-10-11,Centro,Panadería,34,34.07082927302207
2024-10-17,Centro,Panadería,38,37.91872442785714
2024-10-21,Centro,Panadería,25,25.102954188758424
2024-10-28,Centro,Panadería,34,33.9734197066825
2024-11-05,Centro,Panadería,31,31.151581296086288
2024-11-05,Centro,Panadería,31,31.14972581744359
2024-11-06,Centro,Panadería,31,30.875010306768573
2024-11-10,Centro,Panadería,31,30.98023049068882
2024-11-17,Centro,Panadería,31,31.034101867381047
2024-12-07,Centro,Panadería,23,23.203608782850747
2024-12-11,Centro,Panadería,30,29.848796852079246
2024-12-16,Centro,Panadería,41,41.067224226665054
2024-12-19,Centro,Panadería,41,40.73774711249955
2024-12-21,Centro,Panadería,41,41.025759891120174
2024-12-23,Centro,Panadería,19,19.291728595916645
2024-12-29,Centro,Panadería,19,19.184892075638547
2024-02-11,Cuyo,Panadería,24,23.952347660365106
2024-02-11,Cuyo,Panadería,24,24.046596945857253
2024-02-12,Cuyo,Panadería,48,47.93206113897885
2024-02-13,Cuyo,Panadería,48,47.89007338358134
2024-02-24,Cuyo,Panadería,9,9.162048241290782
2024-02-27,Cuyo,Panadería,27,26.994051806920705
2024-02-28,Cuyo,Panadería,27,27.025899834716647
2024-03-04,Cuyo,Panadería,28,28.07616936521345
2024-03-05,Cuyo,Panadería,28,27.966627664217018
2024-03-17,Cuyo,Panadería,41,40.985502053178614
2024-03-17,Cuyo,Panadería,41,40.9541946463463
2024-03-20,Cuyo,Panadería,30,30.008821009430093
2024-03-22,Cuyo,Panadería,30,29.942742322879628
2024-04-04,Cuyo,Panadería,18,18.093121245158628
2024-04-09,Cuyo,Panadería,22,21.924804832570576
2024-04-27,Cuyo,Panadería,21,20.880468293530587
2024-04-29,Cuyo,Panadería,5,5.546895606084243
2024-05-06,Cuyo,Panadería,21,20.93553578738036
2024-05-07,Cuyo,Panadería,21,21.07411108899425
2024-05-10,Cuyo,Panadería,21,21.022424276531375
2024-06-01,Cuyo,Panadería,27,27.007761360780712
2024-06-08,Cuyo,Panadería,47,46.910475221359945
2024-06-09,Cuyo,Panadería,47,46.863401395181334
2024-06-10,Cuyo,Panadería,20,20.09390897823073
2024-06-12,Cuyo,Panadería,20,20.05778287058001
2024-06-13,Cuyo,Panadería,20,20.00425370198532
2024-06-20,Cuyo,Panadería,20,20.133586245251337
2024-06-23,Cuyo,Panadería,20,20.249077341893457
2024-06-28,Cuyo,Panadería,18,18.078083349471513
2024-07-07,Cuyo,Panadería,37,36.78201071388837
2024-07-12,Cuyo,Panadería,31,31.000083884629674
2024-07-14,Cuyo,Panadería,31,30.97199366234318
2024-07-23,Cuyo,Panadería,26,26.107630074659923
2024-07-29,Cuyo,Panadería,31,30.970822494073875
2024-08-07,Cuyo,Panadería,35,34.927247158740144
2024-08-08,Cuyo,Panadería,35,34.93886909344836
2024-08-22,Cuyo,Panadería,34,33.88898200355421
2024-08-24,Cuyo,Panadería,34,33.850177723590285
2024-08-29,Cuyo,Panadería,27,27.086966936969713
2024-09-01,Cuyo,Panadería,27,26.85661211259648
2024-09-12,Cuyo,Panadería,11,11.073178176618233
2024-09-15,Cuyo,Panadería,11,11.009759532265456
2024-09-26,Cuyo,Panadería,36,36.011995839840615
2024-09-28,Cuyo,Panadería,36,35.851377329022434
2024-09-29,Cuyo,Panadería,36,36.02380007378381
2024-10-28,Cuyo,Panadería,35,34.93585042038354
2024-10-29,Cuyo,Panadería,35,34.97406311184993
2024-11-10,Cuyo,Panadería,30,29.82203808501583
2024-11-18,Cuyo,Panadería,4,5.267543616926213
2024-11-29,Cuyo,Panadería,33,32.859042174045086
2024-12-12,Cuyo,Panadería,13,13.277937282001107
2024-12-23,Cuyo,Panadería,35,34.81067267918266
2024-12-24,Cuyo,Panadería,35,34.938359667137064
2024-12-24,Cuyo,Panadería,35,34.9628326029882
2024-12-29,Cuyo,Panadería,35,34.94225569456557
2024-02-03,NEA,Panadería,6,22.727272727272727
2024-02-27,NEA,Panadería,21,20.181818181818183
2024-03-03,NEA,Panadería,21,19.0
2024-03-09,NEA,Panadería,20,19.0
2024-03-22,NEA,Panadería,4,18.818181818181817
2024-04-03,NEA,Panadería,36,17.181818181818183
2024-04-07,NEA,Panadería,36,18.0
2024-04-20,NEA,Panadería,24,20.727272727272727
2024-05-19,NEA,Panadería,3,20.727272727272727
2024-05-20,NEA,Panadería,16,18.818181818181817
2024-05-23,NEA,Panadería,16,18.636363636363637
2024-06-04,NEA,Panadería,31,18.454545454545453
2024-06-05,NEA,Panadería,31,20.727272727272727
2024-06-12,NEA,Panadería,27,21.636363636363637
2024-06-25,NEA,Panadería,18,22.181818181818183
2024-07-02,NEA,Panadería,29,22.0
2024-07-04,NEA,Panadería,29,24.272727272727273
2024-07-14,NEA,Panadería,25,23.636363636363637
2024-07-18,NEA,Panadería,13,22.636363636363637
2024-07-21,NEA,Panadería,13,21.636363636363637
2024-07-22,NEA,Panadería,25,22.545454545454547
2024-07-22,NEA,Panadería,25,23.363636363636363
2024-07-25,NEA,Panadería,25,24.181818181818183
2024-07-26,NEA,Panadería,25,23.636363636363637
2024-08-07,NEA,Panadería,25,23.09090909090909
2024-08-13,NEA,Panadería,36,22.90909090909091
2024-08-18,NEA,Panadería,36,24.545454545454547
2024-09-17,NEA,Panadería,20,25.181818181818183
2024-09-18,NEA,Panadería,20,24.363636363636363
2024-09-23,NEA,Panadería,34,23.90909090909091
2024-09-29,NEA,Panadería,34,25.818181818181817
2024-09-29,NEA,Panadería,34,27.727272727272727
2024-10-11,NEA,Panadería,21,28.545454545454547
2024-10-14,NEA,Panadería,22,28.181818181818183
2024-10-16,NEA,Panadería,22,27.90909090909091
2024-11-10,NEA,Panadería,27,27.636363636363637
2024-11-21,NEA,Panadería,12,27.818181818181817
2024-12-05,NEA,Panadería,10,25.636363636363637
2024-12-07,NEA,Panadería,10,23.272727272727273
2024-12-14,NEA,Panadería,24,22.363636363636363
2024-12-16,NEA,Panadería,25,22.727272727272727
2024-12-17,NEA,Panadería,25,21.90909090909091
2024-12-19,NEA,Panadería,25,21.09090909090909
2024-04-11,NOA,Panadería,2,9.090909090909092
2024-05-23,NOA,Panadería,1,8.272727272727273
2024-05-31,NOA,Panadería,4,8.272727272727273
2024-06-12,NOA,Panadería,5,8.090909090909092
2024-07-06,NOA,Panadería,17,7.0
2024-07-07,NOA,Panadería,17,7.0
2024-07-26,NOA,Panadería,4,7.090909090909091
2024-08-07,NOA,Panadería,6,6.545454545454546
2024-02-05,Patagonia,Panadería,24,24.034657420304576
2024-02-07,Patagonia,Panadería,24,23.989706344043263
2024-02-14,Patagonia,Panadería,35,35.058770136212324
2024-02-15,Patagonia,Panadería,35,34.93717446240447
2024-02-16,Patagonia,Panadería,35,35.01610438969875
2024-02-18,Patagonia,Panadería,35,34.91747672481288
2024-02-18,Patagonia,Panadería,35,35.09503353192807
2024-02-20,Patagonia,Panadería,15,14.920435227085179
2024-02-22,Patagonia,Panadería,15,15.000135935282927
2024-02-22,Patagonia,Panadería,15,14.955911486910365
2024-03-08,Patagonia,Panadería,36,35.86548987786487
2024-03-14,Patagonia,Panadería,37,36.96656255633901
2024-03-16,Patagonia,Panadería,37,36.857533598791946
2024-03-19,Patagonia,Panadería,34,33.96325001344574
2024-03-23,Patagonia,Panadería,34,33.98373209805974
2024-03-24,Patagonia,Panadería,34,33.83132312625673
2024-03-29,Patagonia,Panadería,23,23.28021315646059
2024-03-29,Patagonia,Panadería,23,23.10172691222246
2024-04-02,Patagonia,Panadería,15,15.235794590063586
2024-04-09,Patagonia,Panadería,34,33.807835606996086
2024-04-10,Patagonia,Panadería,34,33.801810493080694
2024-04-22,Patagonia,Panadería,28,28.001586675043406
2024-04-24,Patagonia,Panadería,28,28.019059909798923
2024-04-25,Patagonia,Panadería,28,27.985987209411633
2024-05-01,Patagonia,Panadería,35,34.935161422892634
2024-05-02,Patagonia,Panadería,35,34.82800930845255
2024-05-10,Patagonia,Panadería,25,25.131361125784885
2024-05-14,Patagonia,Panadería,25,24.99131717866071
2024-05-23,Patagonia,Panadería,19,19.01667307766881
2024-05-27,Patagonia,Panadería,23,23.06838537898504
2024-06-01,Patagonia,Panadería,23,23.160120694647887
2024-06-03,Patagonia,Panadería,33,32.98867970919979
2024-06-04,Patagonia,Panadería,33,33.075877723302234
2024-06-06,Patagonia,Panadería,33,33.04935388250286
2024-06-06,Patagonia,Panadería,33,33.09228969515529
2024-06-20,Patagonia,Panadería,45,44.396469313849686
2024-06-28,Patagonia,Panadería,36,35.9486698711829
2024-06-28,Patagonia,Panadería,36,35.97977239783706
2024-07-11,Patagonia,Panadería,22,22.15247709790464
2024-07-17,Patagonia,Panadería,33,32.917287308194545
2024-07-19,Patagonia,Panadería,33,32.98794875713351
2024-07-26,Patagonia,Panadería,40,39.87219984434665
2024-07-30,Patagonia,Panadería,21,20.867227358897377
2024-08-01,Patagonia,Panadería,21,21.006605370073522
2024-08-02,Patagonia,Panadería,21,21.250406295710793
2024-08-03,Patagonia,Panadería,21,21.103609517020093
2024-08-05,Patagonia,Panadería,23,22.849620492538364
2024-08-07,Patagonia,Panadería,23,22.93806676888177
2024-08-11,Patagonia,Panadería,23,23.02681188262772
2024-08-14,Patagonia,Panadería,14,13.99863818335537
2024-08-16,Patagonia,Panadería,14,14.273024201848783
2024-08-20,Patagonia,Panadería,25,24.95553032434812
2024-08-28,Patagonia,Panadería,21,21.05682389741448
2024-09-02,Patagonia,Panadería,24,24.11584361323316
2024-09-02,Patagonia,Panadería,24,23.92261779775701
2024-09-07,Patagonia,Panadería,24,23.97275469271035
2024-09-18,Patagonia,Panadería,23,23.044168620035652
2024-09-19,Patagonia,Panadería,23,23.113588160549394
2024-09-20,Patagonia,Panadería,23,23.057915178516907
2024-09-25,Patagonia,Panadería,28,27.935352974121567
2024-09-30,Patagonia,Panadería,24,24.001833088289363
2024-10-18,Patagonia,Panadería,20,20.178285025136823
2024-10-21,Patagonia,Panadería,26,25.904184476671794
2024-10-22,Patagonia,Panadería,26,25.95853903415061
2024-10-24,Patagonia,Panadería,26,25.966109867007273
2024-10-28,Patagonia,Panadería,60,59.9475672477227
2024-10-30,Patagonia,Panadería,60,59.880148698900946
2024-11-02,Patagonia,Panadería,60,60.059266846180336
2024-11-02,Patagonia,Panadería,60,59.830401755199546
2024-11-06,Patagonia,Panadería,56,55.93725350260459
2024-11-07,Patagonia,Panadería,56,55.87443117403096
2024-11-09,Patagonia,Panadería,56,55.968913392406435
2024-11-09,Patagonia,Panadería,56,55.188243333871455
2024-11-12,Patagonia,Panadería,23,24.743166914845037
2024-11-18,Patagonia,Panadería,58,57.882600171625064
2024-11-19,Patagonia,Panadería,58,57.94851895046206
2024-11-22,Patagonia,Panadería,58,57.93709743757415
2024-11-24,Patagonia,Panadería,58,58.0127181783741
2024-12-01,Patagonia,Panadería,24,24.043814949916253
2024-12-03,Patagonia,Panadería,29,29.031033830931783
2024-12-12,Patagonia,Panadería,19,19.033951897423087
2024-12-16,Patagonia,Panadería,21,21.03730466933321
2024-12-21,Patagonia,Panadería,21,21.023113700061323
2024-12-25,Patagonia,Panadería,22,21.925792362236905
