ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Metodo_Pago_cat,Estado,Categoria,ID_Categoria,Precio_Unitario,Region,ID_Metodo,Metodo_Pago,ID_Ticket,Monto_Venta
333,2024-08-02,26,35,1,1,Completa,Conservas,8,4.25,Centro,1,Efectivo,235,4.25
334,2024-12-16,286,24,4,1,Pendiente,Congelados,5,13.54,Centro,1,Efectivo,2584,54.16
336,2024-08-02,80,20,6,5,Completa,Frutas y Verduras,4,4.25,NEA,5,Transferencia,744,25.5
337,2024-05-14,247,28,1,1,Completa,Bebidas,6,9.45,Buenos Aires,1,Efectivo,2236,9.45
338,2024-02-22,103,12,2,3,Completa,Panadería,3,8.12,Patagonia,3,Tarjeta de Débito,942,16.24
339,2024-04-03,81,21,1,3,Completa,Frutas y Verduras,4,3.25,Buenos Aires,3,Tarjeta de Débito,751,3.25
340,2024-04-14,271,19,2,3,Pendiente,Frutas y Verduras,4,6.54,Patagonia,3,Tarjeta de Débito,2435,13.08
343,2024-06-19,14,29,1,4,Completa,Bebidas,6,11.54,Buenos Aires,4,Mercado Pago,121,11.54
344,2024-07-27,151,19,2,3,Pendiente,Frutas y Verduras,4,6.54,Buenos Aires,3,Tarjeta de Débito,1364,13.08
345,2024-11-13,132,26,6,2,Completa,Congelados,5,9.54,Buenos Aires,2,Tarjeta de Crédito,1206,57.239999999999995
346,2024-08-22,92,34,4,4,Completa,Galletitas y Snacks,7,5.45,Patagonia,4,Mercado Pago,851,21.8
350,2024-05-12,98,34,3,1,Completa,Galletitas y Snacks,7,5.45,Centro,1,Efectivo,903,16.35
352,2024-12-16,286,25,6,5,Completa,Congelados,5,15.45,Centro,5,Transferencia,2584,92.69999999999999
354,2024-04-11,195,29,6,1,Completa,Bebidas,6,11.54,Centro,1,Efectivo,1782,69.24
355,2024-12-16,308,25,5,5,Completa,Congelados,5,15.45,Centro,5,Transferencia,2769,77.25
359,2024-10-12,56,18,1,5,Completa,Frutas y Verduras,4,7.25,Centro,5,Transferencia,513,7.25
360,2024-12-16,139,12,1,4,Completa,Panadería,3,8.12,Buenos Aires,4,Mercado Pago,1262,8.12
361,2024-04-15,226,20,6,5,Completa,Frutas y Verduras,4,4.25,Patagonia,5,Transferencia,2051,25.5
362,2024-03-09,30,15,2,4,Completa,Panadería,3,3.51,Buenos Aires,4,Mercado Pago,269,7.02
363,2024-10-10,219,23,2,2,Completa,Congelados,5,8.23,Patagonia,2,Tarjeta de Crédito,1991,16.46
364,2024-07-04,128,34,1,5,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,5,Transferencia,1171,5.45
366,2024-11-08,111,37,4,4,Completa,Conservas,8,3.65,Cuyo,4,Mercado Pago,1028,14.6
368,2024-09-24,276,32,2,3,Pendiente,Galletitas y Snacks,7,6.25,Patagonia,3,Tarjeta de Débito,2488,12.5
370,2024-06-09,194,21,4,5,Completa,Frutas y Verduras,4,3.25,Buenos Aires,5,Transferencia,1776,13.0
373,2024-09-19,41,26,3,4,Completa,Congelados,5,9.54,Patagonia,4,Mercado Pago,371,28.619999999999997
375,2024-06-24,248,35,6,3,Completa,Conservas,8,4.25,Centro,3,Tarjeta de Débito,2248,25.5
377,2024-12-19,262,12,3,2,Pendiente,Panadería,3,8.12,Buenos Aires,2,Tarjeta de Crédito,2371,24.36
378,2024-03-25,199,25,1,4,Completa,Congelados,5,15.45,Buenos Aires,4,Mercado Pago,1805,15.45
381,2024-07-30,140,29,4,2,Completa,Bebidas,6,11.54,NEA,2,Tarjeta de Crédito,1264,46.16
382,2024-03-03,208,12,1,3,Completa,Panadería,3,8.12,Buenos Aires,3,Tarjeta de Débito,1883,8.12
383,2024-06-01,75,25,3,2,Completa,Congelados,5,15.45,NEA,2,Tarjeta de Crédito,692,46.349999999999994
385,2024-09-04,257,19,2,3,Completa,Frutas y Verduras,4,6.54,NEA,3,Tarjeta de Débito,2329,13.08
386,2024-02-17,250,32,6,5,Pendiente,Galletitas y Snacks,7,6.25,Centro,5,Transferencia,2266,37.5
387,2024-12-23,180,17,2,3,Completa,Frutas y Verduras,4,6.54,Buenos Aires,3,Tarjeta de Débito,1649,13.08
388,2024-08-16,222,31,3,5,Completa,Galletitas y Snacks,7,5.24,Centro,5,Transferencia,2016,15.72
390,2024-12-01,74,26,4,4,Completa,Congelados,5,9.54,Patagonia,4,Mercado Pago,686,38.16
391,2024-07-14,34,16,3,5,Completa,Panadería,3,15.23,Cuyo,5,Transferencia,306,45.69
392,2024-07-26,150,15,5,5,Completa,Panadería,3,3.51,Buenos Aires,5,Transferencia,1355,17.549999999999997
393,2024-05-23,195,30,4,4,Completa,Bebidas,6,13.54,Centro,4,Mercado Pago,1783,54.16
394,2024-10-12,293,24,6,5,Completa,Congelados,5,13.54,Patagonia,5,Transferencia,2642,81.24
395,2024-04-07,75,32,5,5,Completa,Galletitas y Snacks,7,6.25,NEA,5,Transferencia,689,31.25
398,2024-08-08,123,23,1,1,Pendiente,Congelados,5,8.23,Patagonia,1,Efectivo,1127,8.23
399,2024-04-16,115,38,4,4,Completa,Conservas,8,6.21,Cuyo,4,Mercado Pago,1051,24.84
400,2024-09-30,167,35,2,1,Completa,Conservas,8,4.25,Buenos Aires,1,Efectivo,1521,8.5
401,2024-11-07,27,27,6,4,Completa,Bebidas,6,6.21,Buenos Aires,4,Mercado Pago,250,37.26
402,2024-09-09,45,25,1,5,Completa,Congelados,5,15.45,Buenos Aires,5,Transferencia,397,15.45
403,2024-08-15,300,35,6,4,Completa,Conservas,8,4.25,NEA,4,Mercado Pago,2693,25.5
404,2024-12-01,72,29,3,1,Pendiente,Bebidas,6,11.54,Centro,1,Efectivo,668,34.62
405,2024-03-23,122,16,2,4,Pendiente,Panadería,3,15.23,Centro,4,Mercado Pago,1112,30.46
406,2024-12-28,161,35,6,4,Completa,Conservas,8,4.25,Patagonia,4,Mercado Pago,1462,25.5
408,2024-03-05,7,12,5,3,Completa,Panadería,3,8.12,Cuyo,3,Tarjeta de Débito,51,40.599999999999994
409,2024-12-15,34,27,6,4,Completa,Bebidas,6,6.21,Cuyo,4,Mercado Pago,312,37.26
410,2024-07-26,165,34,5,2,Pendiente,Galletitas y Snacks,7,5.45,Buenos Aires,2,Tarjeta de Crédito,1498,27.25
411,2024-07-28,142,23,5,4,Completa,Congelados,5,8.23,Cuyo,4,Mercado Pago,1286,41.150000000000006
414,2024-03-18,151,35,3,5,Completa,Conservas,8,4.25,Buenos Aires,5,Transferencia,1358,12.75
415,2024-10-17,148,21,1,4,Completa,Frutas y Verduras,4,3.25,Centro,4,Mercado Pago,1338,3.25
416,2024-03-22,110,29,2,4,Completa,Bebidas,6,11.54,NEA,4,Mercado Pago,1010,23.08
418,2024-08-09,252,32,4,1,Completa,Galletitas y Snacks,7,6.25,Patagonia,1,Efectivo,2289,25.0
420,2024-02-04,259,32,1,2,Pendiente,Galletitas y Snacks,7,6.25,Cuyo,2,Tarjeta de Crédito,2341,6.25
421,2024-04-18,86,28,3,4,Pendiente,Bebidas,6,9.45,Patagonia,4,Mercado Pago,792,28.349999999999998
423,2024-10-26,34,27,6,5,Completa,Bebidas,6,6.21,Cuyo,5,Transferencia,308,37.26
426,2024-03-13,100,17,4,4,Completa,Frutas y Verduras,4,6.54,NEA,4,Mercado Pago,919,26.16
427,2024-08-11,132,34,5,3,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,3,Tarjeta de Débito,1202,27.25
428,2024-03-03,308,28,4,5,Completa,Bebidas,6,9.45,Centro,5,Transferencia,2763,37.8
429,2024-12-18,10,28,3,2,Completa,Bebidas,6,9.45,Buenos Aires,2,Tarjeta de Crédito,83,28.349999999999998
430,2024-10-10,26,25,2,5,Completa,Congelados,5,15.45,Centro,5,Transferencia,238,30.9
431,2024-04-15,231,33,1,2,Completa,Galletitas y Snacks,7,8.54,Patagonia,2,Tarjeta de Crédito,2088,8.54
432,2024-03-30,197,25,5,3,Completa,Congelados,5,15.45,Cuyo,3,Tarjeta de Débito,1788,77.25
433,2024-03-31,218,29,6,5,Completa,Bebidas,6,11.54,Centro,5,Transferencia,1977,69.24
434,2024-02-18,90,23,1,5,Completa,Congelados,5,8.23,Buenos Aires,5,Transferencia,823,8.23
435,2024-10-17,70,31,3,5,Completa,Galletitas y Snacks,7,5.24,Centro,5,Transferencia,647,15.72
436,2024-12-09,190,37,4,5,Completa,Conservas,8,3.65,NEA,5,Transferencia,1746,14.6
437,2024-03-12,211,15,5,1,Completa,Panadería,3,3.51,Centro,1,Efectivo,1912,17.549999999999997
438,2024-03-08,307,29,5,2,Completa,Bebidas,6,11.54,Cuyo,2,Tarjeta de Crédito,2745,57.699999999999996
439,2024-10-19,207,36,2,2,Completa,Conservas,8,3.25,Buenos Aires,2,Tarjeta de Crédito,1878,6.5
440,2024-11-25,269,30,1,3,Completa,Bebidas,6,13.54,Centro,3,Tarjeta de Débito,2429,13.54
442,2024-09-08,48,34,3,5,Completa,Galletitas y Snacks,7,5.45,Patagonia,5,Transferencia,430,16.35
445,2024-06-24,296,24,4,4,Completa,Congelados,5,13.54,Buenos Aires,4,Mercado Pago,2657,54.16
446,2024-11-09,234,25,3,1,Completa,Congelados,5,15.45,Buenos Aires,1,Efectivo,2132,46.349999999999994
447,2024-02-19,249,27,5,1,Completa,Bebidas,6,6.21,Buenos Aires,1,Efectivo,2256,31.05
448,2024-02-01,5,19,3,4,Pendiente,Frutas y Verduras,4,6.54,Centro,4,Mercado Pago,33,19.62
449,2024-05-13,21,34,4,5,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,5,Transferencia,179,21.8
453,2024-04-07,75,12,2,4,Completa,Panadería,3,8.12,NEA,4,Mercado Pago,689,16.24
454,2024-02-19,131,13,5,4,Completa,Panadería,3,12.56,Buenos Aires,4,Mercado Pago,1191,62.800000000000004
455,2024-05-06,4,27,4,3,Completa,Bebidas,6,6.21,Buenos Aires,3,Tarjeta de Débito,25,24.84
457,2024-07-09,154,31,5,5,Pendiente,Galletitas y Snacks,7,5.24,Patagonia,5,Transferencia,1398,26.200000000000003
459,2024-02-13,128,24,4,3,Completa,Congelados,5,13.54,Buenos Aires,3,Tarjeta de Débito,1166,54.16
460,2024-06-27,166,27,3,1,Completa,Bebidas,6,6.21,NEA,1,Efectivo,1509,18.63
461,2024-05-20,185,16,1,5,Completa,Panadería,3,15.23,Centro,5,Transferencia,1686,15.23
462,2024-09-24,100,32,5,4,Completa,Galletitas y Snacks,7,6.25,NEA,4,Mercado Pago,926,31.25
463,2024-09-23,280,32,4,2,Completa,Galletitas y Snacks,7,6.25,Centro,2,Tarjeta de Crédito,2527,25.0
465,2024-11-29,93,30,6,3,Completa,Bebidas,6,13.54,Buenos Aires,3,Tarjeta de Débito,860,81.24
467,2024-11-08,271,34,6,4,Completa,Galletitas y Snacks,7,5.45,Patagonia,4,Mercado Pago,2442,32.7
468,2024-03-29,45,17,5,1,Completa,Frutas y Verduras,4,6.54,Buenos Aires,1,Efectivo,394,32.7
469,2024-03-26,134,17,4,4,Completa,Frutas y Verduras,4,6.54,Cuyo,4,Mercado Pago,1219,26.16
470,2024-09-23,62,12,4,3,Pendiente,Panadería,3,8.12,NEA,3,Tarjeta de Débito,572,32.48
471,2024-02-07,108,12,6,5,Pendiente,Panadería,3,8.12,Patagonia,5,Transferencia,992,48.72
472,2024-05-03,123,33,4,3,Completa,Galletitas y Snacks,7,8.54,Patagonia,3,Tarjeta de Débito,1123,34.16
473,2024-07-14,229,29,4,4,Completa,Bebidas,6,11.54,Cuyo,4,Mercado Pago,2071,46.16
474,2024-07-02,25,18,3,4,Completa,Frutas y Verduras,4,7.25,Patagonia,4,Mercado Pago,225,21.75
475,2024-07-27,314,36,5,1,Completa,Conservas,8,3.25,Patagonia,1,Efectivo,2830,16.25
476,2024-09-05,209,38,5,2,Completa,Conservas,8,6.21,Buenos Aires,2,Tarjeta de Crédito,1898,31.05
478,2024-09-25,108,31,1,4,Completa,Galletitas y Snacks,7,5.24,Patagonia,4,Mercado Pago,1000,5.24
479,2024-08-22,23,28,4,4,Completa,Bebidas,6,9.45,Patagonia,4,Mercado Pago,200,37.8
480,2024-11-06,161,12,2,2,Completa,Panadería,3,8.12,Patagonia,2,Tarjeta de Crédito,1459,16.24
481,2024-02-16,109,19,3,3,Completa,Frutas y Verduras,4,6.54,Cuyo,3,Tarjeta de Débito,1002,19.62
482,2024-12-11,76,38,6,3,Completa,Conservas,8,6.21,Centro,3,Tarjeta de Débito,704,37.26
483,2024-12-02,230,25,6,4,Completa,Congelados,5,15.45,Centro,4,Mercado Pago,2085,92.69999999999999
484,2024-02-06,168,35,1,2,Completa,Conservas,8,4.25,Centro,2,Tarjeta de Crédito,1522,4.25
485,2024-05-27,136,20,1,4,Completa,Frutas y Verduras,4,4.25,Patagonia,4,Mercado Pago,1235,4.25
486,2024-08-05,151,35,3,5,Completa,Conservas,8,4.25,Buenos Aires,5,Transferencia,1365,12.75
487,2024-08-05,93,36,2,5,Completa,Conservas,8,3.25,Buenos Aires,5,Transferencia,856,6.5
488,2024-02-12,47,14,2,5,Completa,Panadería,3,12.36,Buenos Aires,5,Transferencia,414,24.72
489,2024-07-18,152,27,6,5,Completa,Bebidas,6,6.21,NOA,5,Transferencia,1378,37.26
492,2024-02-01,114,29,6,4,Completa,Bebidas,6,11.54,Centro,4,Mercado Pago,1041,69.24
495,2024-06-08,153,35,5,1,Completa,Conservas,8,4.25,Cuyo,1,Efectivo,1389,21.25
496,2024-12-02,137,33,1,5,Completa,Galletitas y Snacks,7,8.54,Patagonia,5,Transferencia,1246,8.54
498,2024-08-22,299,20,6,3,Completa,Frutas y Verduras,4,4.25,Cuyo,3,Tarjeta de Débito,2686,25.5
500,2024-07-20,175,35,3,5,Pendiente,Conservas,8,4.25,Buenos Aires,5,Transferencia,1595,12.75
501,2024-11-26,317,35,5,4,Completa,Conservas,8,4.25,NEA,4,Mercado Pago,2862,21.25
502,2024-08-10,231,23,1,4,Completa,Congelados,5,8.23,Patagonia,4,Mercado Pago,2093,8.23
504,2024-12-16,179,18,6,5,Completa,Frutas y Verduras,4,7.25,Buenos Aires,5,Transferencia,1633,43.5
505,2024-05-15,316,38,5,4,Completa,Conservas,8,6.21,Centro,4,Mercado Pago,2844,31.05
506,2024-06-16,287,27,6,4,Completa,Bebidas,6,6.21,NEA,4,Mercado Pago,2589,37.26
507,2024-07-01,73,38,6,5,Completa,Conservas,8,6.21,Centro,5,Transferencia,675,37.26
508,2024-08-26,14,32,3,4,Completa,Galletitas y Snacks,7,6.25,Buenos Aires,4,Mercado Pago,123,18.75
509,2024-11-07,136,38,3,5,Completa,Conservas,8,6.21,Patagonia,5,Transferencia,1238,18.63
511,2024-03-29,98,31,6,3,Completa,Galletitas y Snacks,7,5.24,Centro,3,Tarjeta de Débito,901,31.44
512,2024-06-05,106,21,6,5,Completa,Frutas y Verduras,4,3.25,NEA,5,Transferencia,978,19.5
513,2024-11-17,278,25,6,4,Completa,Congelados,5,15.45,Centro,4,Mercado Pago,2512,92.69999999999999
514,2024-07-20,298,38,5,5,Completa,Conservas,8,6.21,Buenos Aires,5,Transferencia,2675,31.05
515,2024-07-26,35,13,3,4,Completa,Panadería,3,12.56,NOA,4,Mercado Pago,317,37.68
516,2024-06-02,83,17,2,1,Pendiente,Frutas y Verduras,4,6.54,Buenos Aires,1,Efectivo,768,13.08
517,2024-10-02,307,38,5,2,Completa,Conservas,8,6.21,Cuyo,2,Tarjeta de Crédito,2759,31.05
518,2024-09-02,314,16,3,2,Pendiente,Panadería,3,15.23,Patagonia,2,Tarjeta de Crédito,2831,45.69
519,2024-07-18,174,38,3,1,Completa,Conservas,8,6.21,Patagonia,1,Efectivo,1582,18.63
520,2024-08-25,208,33,4,4,Completa,Galletitas y Snacks,7,8.54,Buenos Aires,4,Mercado Pago,1887,34.16
521,2024-08-14,140,26,6,4,Completa,Congelados,5,9.54,NEA,4,Mercado Pago,1267,57.239999999999995
522,2024-09-15,58,26,4,2,Completa,Congelados,5,9.54,Buenos Aires,2,Tarjeta de Crédito,533,38.16
523,2024-04-22,107,12,2,1,Completa,Panadería,3,8.12,Patagonia,1,Efectivo,988,16.24
525,2024-10-03,311,34,4,4,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,4,Mercado Pago,2796,21.8
526,2024-08-31,321,32,4,4,Completa,Galletitas y Snacks,7,6.25,Cuyo,4,Mercado Pago,2898,25.0
528,2024-07-03,93,37,2,3,Completa,Conservas,8,3.65,Buenos Aires,3,Tarjeta de Débito,855,7.3
529,2024-12-29,212,12,6,2,Completa,Panadería,3,8.12,Buenos Aires,2,Tarjeta de Crédito,1928,48.72
530,2024-10-19,31,31,6,3,Completa,Galletitas y Snacks,7,5.24,Centro,3,Tarjeta de Débito,285,31.44
531,2024-07-29,24,27,2,4,Completa,Bebidas,6,6.21,Cuyo,4,Mercado Pago,213,12.42
535,2024-09-04,167,14,3,1,Completa,Panadería,3,12.36,Buenos Aires,1,Efectivo,1519,37.08
536,2024-07-07,117,16,1,5,Completa,Panadería,3,15.23,NOA,5,Transferencia,1072,15.23
538,2024-07-23,243,37,1,1,Pendiente,Conservas,8,3.65,Buenos Aires,1,Efectivo,2204,3.65
539,2024-02-18,274,14,2,5,Completa,Panadería,3,12.36,Buenos Aires,5,Transferencia,2465,24.72
540,2024-08-16,26,16,4,3,Completa,Panadería,3,15.23,Centro,3,Tarjeta de Débito,236,60.92
541,2024-10-10,106,21,4,1,Completa,Frutas y Verduras,4,3.25,NEA,1,Efectivo,984,13.0
542,2024-05-19,64,15,1,3,Completa,Panadería,3,3.51,NEA,3,Tarjeta de Débito,591,3.51
544,2024-11-04,252,26,3,4,Completa,Congelados,5,9.54,Patagonia,4,Mercado Pago,2293,28.619999999999997
545,2024-02-28,20,26,4,4,Completa,Congelados,5,9.54,Cuyo,4,Mercado Pago,167,38.16
546,2024-02-04,66,19,3,4,Completa,Frutas y Verduras,4,6.54,Buenos Aires,4,Mercado Pago,600,19.62
547,2024-04-17,69,22,2,4,Pendiente,Frutas y Verduras,4,4.21,Cuyo,4,Mercado Pago,635,8.42
548,2024-07-15,229,30,6,5,Pendiente,Bebidas,6,13.54,Cuyo,5,Transferencia,2072,81.24
552,2024-09-21,286,17,1,4,Completa,Frutas y Verduras,4,6.54,Centro,4,Mercado Pago,2582,6.54
553,2024-10-08,255,21,5,4,Completa,Frutas y Verduras,4,3.25,Buenos Aires,4,Mercado Pago,2314,16.25
554,2024-05-29,132,30,5,4,Completa,Bebidas,6,13.54,Buenos Aires,4,Mercado Pago,1201,67.69999999999999
555,2024-07-22,234,27,5,3,Completa,Bebidas,6,6.21,Buenos Aires,3,Tarjeta de Débito,2126,31.05
556,2024-03-07,104,23,5,1,Pendiente,Congelados,5,8.23,Buenos Aires,1,Efectivo,952,41.150000000000006
558,2024-11-25,33,26,5,1,Pendiente,Congelados,5,9.54,NEA,1,Efectivo,301,47.699999999999996
559,2024-03-27,97,24,5,2,Completa,Congelados,5,13.54,Buenos Aires,2,Tarjeta de Crédito,891,67.69999999999999
560,2024-07-12,300,23,1,5,Completa,Congelados,5,8.23,NEA,5,Transferencia,2691,8.23
561,2024-09-16,9,38,6,4,Completa,Conservas,8,6.21,Centro,4,Mercado Pago,74,37.26
562,2024-12-21,248,13,1,5,Completa,Panadería,3,12.56,Centro,5,Transferencia,2254,12.56
563,2024-12-30,272,25,5,4,Completa,Congelados,5,15.45,Buenos Aires,4,Mercado Pago,2454,77.25
564,2024-10-14,11,35,5,1,Completa,Conservas,8,4.25,Buenos Aires,1,Efectivo,93,21.25
565,2024-08-22,244,19,1,5,Completa,Frutas y Verduras,4,6.54,Buenos Aires,5,Transferencia,2209,6.54
566,2024-09-29,109,16,1,5,Completa,Panadería,3,15.23,Cuyo,5,Transferencia,1006,15.23
567,2024-12-18,255,35,5,5,Completa,Conservas,8,4.25,Buenos Aires,5,Transferencia,2318,21.25
568,2024-09-23,230,31,3,1,Completa,Galletitas y Snacks,7,5.24,Centro,1,Efectivo,2082,15.72
569,2024-10-15,184,25,4,1,Completa,Congelados,5,15.45,Buenos Aires,1,Efectivo,1682,61.8
570,2024-06-26,185,19,5,3,Completa,Frutas y Verduras,4,6.54,Centro,3,Tarjeta de Débito,1688,32.7
571,2024-12-23,262,30,4,4,Completa,Bebidas,6,13.54,Buenos Aires,4,Mercado Pago,2372,54.16
572,2024-02-17,95,18,5,1,Completa,Frutas y Verduras,4,7.25,Buenos Aires,1,Efectivo,872,36.25
574,2024-07-23,17,17,5,5,Completa,Frutas y Verduras,4,6.54,Buenos Aires,5,Transferencia,150,32.7
576,2024-09-17,30,27,5,1,Completa,Bebidas,6,6.21,Buenos Aires,1,Efectivo,273,31.05
578,2024-06-27,180,15,2,5,Completa,Panadería,3,3.51,Buenos Aires,5,Transferencia,1642,7.02
579,2024-06-16,144,23,1,3,Completa,Congelados,5,8.23,NEA,3,Tarjeta de Débito,1303,8.23
580,2024-06-04,195,32,1,5,Completa,Galletitas y Snacks,7,6.25,Centro,5,Transferencia,1784,6.25
582,2024-09-09,266,21,3,5,Completa,Frutas y Verduras,4,3.25,Buenos Aires,5,Transferencia,2403,9.75
583,2024-08-21,7,27,3,4,Pendiente,Bebidas,6,6.21,Cuyo,4,Mercado Pago,54,18.63
585,2024-12-28,192,22,3,3,Completa,Frutas y Verduras,4,4.21,Cuyo,3,Tarjeta de Débito,1760,12.629999999999999
586,2024-06-13,128,25,2,4,Completa,Congelados,5,15.45,Buenos Aires,4,Mercado Pago,1170,30.9
587,2024-09-02,317,20,5,1,Completa,Frutas y Verduras,4,4.25,NEA,1,Efectivo,2859,21.25
588,2024-11-18,261,25,2,3,Completa,Congelados,5,15.45,NOA,3,Tarjeta de Débito,2362,30.9
589,2024-12-16,159,16,4,3,Completa,Panadería,3,15.23,NEA,3,Tarjeta de Débito,1447,60.92
590,2024-03-31,194,13,6,1,Completa,Panadería,3,12.56,Buenos Aires,1,Efectivo,1772,75.36
591,2024-08-05,111,37,5,2,Pendiente,Conservas,8,3.65,Cuyo,2,Tarjeta de Crédito,1020,18.25
595,2024-06-24,271,27,5,4,Completa,Bebidas,6,6.21,Patagonia,4,Mercado Pago,2440,31.05
599,2024-06-30,61,37,6,4,Completa,Conservas,8,3.65,Buenos Aires,4,Mercado Pago,558,21.9
600,2024-04-09,142,14,2,4,Completa,Panadería,3,12.36,Cuyo,4,Mercado Pago,1284,24.72
601,2024-08-29,193,25,6,5,Completa,Congelados,5,15.45,Buenos Aires,5,Transferencia,1768,92.69999999999999
602,2024-10-10,53,35,1,4,Completa,Conservas,8,4.25,Centro,4,Mercado Pago,477,4.25
606,2024-03-07,46,20,2,5,Completa,Frutas y Verduras,4,4.25,Centro,5,Transferencia,402,8.5
608,2024-03-22,105,14,5,3,Completa,Panadería,3,12.36,Buenos Aires,3,Tarjeta de Débito,963,61.8
609,2024-11-13,241,34,4,5,Completa,Galletitas y Snacks,7,5.45,Buenos Aires,5,Transferencia,2188,21.8
610,2024-03-03,197,38,3,4,Pendiente,Conservas,8,6.21,Cuyo,4,Mercado Pago,1787,18.63
611,2024-11-19,119,38,6,4,Completa,Conservas,8,6.21,Patagonia,4,Mercado Pago,1093,37.26
612,2024-05-24,307,28,4,5,Completa,Bebidas,6,9.45,Cuyo,5,Transferencia,2750,37.8
613,2024-10-25,325,27,3,4,Completa,Bebidas,6,6.21,NEA,4,Mercado Pago,2934,18.63
614,2024-05-06,245,34,3,5,Completa,Galletitas y Snacks,7,5.45,NEA,5,Transferencia,2216,16.35
615,2024-09-07,205,17,4,1,Completa,Frutas y Verduras,4,6.54,Patagonia,1,Efectivo,1859,26.16
616,2024-06-13,125,20,1,4,Completa,Frutas y Verduras,4,4.25,Patagonia,4,Mercado Pago,1144,4.25
618,2024-09-30,31,37,3,5,Completa,Conservas,8,3.65,Centro,5,Transferencia,284,10.95
619,2024-07-14,121,35,2,4,Completa,Conservas,8,4.25,Cuyo,4,Mercado Pago,1106,8.5
620,2024-03-08,257,21,6,3,Completa,Frutas y Verduras,4,3.25,NEA,3,Tarjeta de Débito,2323,19.5
622,2024-06-16,244,30,1,4,Completa,Bebidas,6,13.54,Buenos Aires,4,Mercado Pago,2208,13.54
623,2024-06-06,86,14,1,3,Completa,Panadería,3,12.36,Patagonia,3,Tarjeta de Débito,794,12.36
624,2024-09-03,297,36,1,5,Completa,Conservas,8,3.25,Buenos Aires,5,Transferencia,2668,3.25
625,2024-04-30,11,18,1,2,Completa,Frutas y Verduras,4,7.25,Buenos Aires,2,Tarjeta de Crédito,88,7.25
626,2024-06-05,324,21,1,1,Completa,Frutas y Verduras,4,3.25,NEA,1,Efectivo,2918,3.25
627,2024-02-15,312,24,6,5,Completa,Congelados,5,13.54,Cuyo,5,Transferencia,2799,81.24
628,2024-06-18,245,38,1,4,Completa,Conservas,8,6.21,NEA,4,Mercado Pago,2219,6.21
629,2024-10-24,157,14,1,1,Pendiente,Panadería,3,12.36,Patagonia,1,Efectivo,1424,12.36
630,2024-10-18,290,18,5,2,Completa,Frutas y Verduras,4,7.25,Buenos Aires,2,Tarjeta de Crédito,2621,36.25
631,2024-08-01,120,20,1,1,Completa,Frutas y Verduras,4,4.25,Buenos Aires,1,Efectivo,1100,4.25
632,2024-09-01,50,36,5,5,Completa,Conservas,8,3.25,Buenos Aires,5,Transferencia,449,16.25
633,2024-08-19,121,28,3,4,Completa,Bebidas,6,9.45,Cuyo,4,Mercado Pago,1107,28.349999999999998
636,2024-06-01,185,31,6,1,Pendiente,Galletitas y Snacks,7,5.24,Centro,1,Efectivo,1687,31.44
637,2024-09-24,176,33,6,5,Completa,Galletitas y Snacks,7,8.54,NEA,5,Transferencia,1609,51.239999999999995
638,2024-11-09,236,26,6,4,Completa,Congelados,5,9.54,Buenos Aires,4,Mercado Pago,2144,57.239999999999995
639,2024-08-25,279,29,3,1,Completa,Bebidas,6,11.54,Centro,1,Efectivo,2519,34.62
640,2024-08-26,316,28,1,3,Completa,Bebidas,6,9.45,Centro,3,Tarjeta de Débito,2848,9.45
641,2024-02-16,184,17,5,5,Completa,Frutas y Verduras,4,6.54,Buenos Aires,5,Transferencia,1671,32.7
642,2024-05-29,240,26,5,2,Completa,Congelados,5,9.54,Buenos Aires,2,Tarjeta de Crédito,2174,47.699999999999996
643,2024-12-06,93,15,5,2,Completa,Panadería,3,3.51,Buenos Aires,2,Tarjeta de Crédito,861,17.549999999999997
646,2024-07-12,25,27,5,4,Completa,Bebidas,6,6.21,Patagonia,4,Mercado Pago,226,31.05
647,2024-09-27,286,19,5,1,Completa,Frutas y Verduras,4,6.54,Centro,1,Efectivo,2583,32.7
648,2024-07-16,198,35,6,1,Pendiente,Conservas,8,4.25,NOA,1,Efectivo,1802,25.5
649,2024-10-04,128,14,4,3,Completa,Panadería,3,12.36,Buenos Aires,3,Tarjeta de Débito,1173,49.44
652,2024-05-21,316,23,1,4,Completa,Congelados,5,8.23,Centro,4,Mercado Pago,2845,8.23
654,2024-09-22,174,30,6,1,Completa,Bebidas,6,13.54,Patagonia,1,Efectivo,1585,81.24
655,2024-05-16,24,20,3,5,Completa,Frutas y Verduras,4,4.25,Cuyo,5,Transferencia,208,12.75
657,2024-04-07,57,36,1,4,Completa,Conservas,8,3.25,Centro,4,Mercado Pago,519,3.25
658,2024-11-10,29,24,5,5,Completa,Congelados,5,13.54,NEA,5,Transferencia,266,67.69999999999999
661,2024-11-13,151,21,6,1,Completa,Frutas y Verduras,4,3.25,Buenos Aires,1,Efectivo,1368,19.5
662,2024-11-21,214,34,5,5,Completa,Galletitas y Snacks,7,5.45,Patagonia,5,Transferencia,1951,27.25
663,2024-07-08,183,18,2,5,Completa,Frutas y Verduras,4,7.25,Patagonia,5,Transferencia,1665,14.5
