Fecha,Region,ID_Producto,Categoria,Cantidad_Semanal,Cantidad_Predicha,Modelo_Usado
2024-10-03,Buenos Aires,34,Galletitas y Snacks,74,63.64023705153127,LGBM
2024-10-04,Buenos Aires,33,Galletitas y Snacks,74,56.42857142857143,Media_Movil
2024-10-04,Buenos Aires,32,Galletitas y Snacks,74,59.096223910125,LGBM
2024-10-08,Buenos Aires,34,Galletitas y Snacks,56,68.45705335073528,LGBM
2024-10-09,Buenos Aires,32,Galletitas y Snacks,56,64.91694307280868,LGBM
2024-10-10,Buenos Aires,33,Galletitas y Snacks,56,57.0,Media_Movil
2024-10-15,Buenos Aires,31,Galletitas y Snacks,100,94.23455335110074,LGBM
2024-10-16,Buenos Aires,32,Galletitas y Snacks,100,92.26696124309227,LGBM
2024-10-17,Buenos Aires,32,Galletitas y Snacks,100,88.96257017120179,LGBM
2024-10-20,Buenos Aires,34,Galletitas y Snacks,100,93.35483400201448,LGBM
2024-10-26,Buenos Aires,33,Galletitas y Snacks,52,55.0,Media_Movil
2024-10-27,Buenos Aires,32,Galletitas y Snacks,52,52.119889579106164,LGBM
2024-11-03,Buenos Aires,32,Galletitas y Snacks,45,51.53707170862418,LGBM
2024-11-05,Buenos Aires,33,Galletitas y Snacks,65,57.142857142857146,Media_Movil
2024-11-05,Buenos Aires,34,Galletitas y Snacks,65,60.51136429042601,LGBM
2024-11-13,Buenos Aires,34,Galletitas y Snacks,67,59.05016634778645,LGBM
2024-11-14,Buenos Aires,32,Galletitas y Snacks,67,57.52504746748126,LGBM
2024-11-17,Buenos Aires,33,Galletitas y Snacks,67,61.142857142857146,Media_Movil
2024-11-17,Buenos Aires,31,Galletitas y Snacks,67,65.921984929714,LGBM
2024-11-21,Buenos Aires,33,Galletitas y Snacks,30,63.57142857142857,Media_Movil
2024-11-23,Buenos Aires,32,Galletitas y Snacks,30,56.149652471478475,LGBM
2024-11-24,Buenos Aires,32,Galletitas y Snacks,30,54.54306412460802,LGBM
2024-11-28,Buenos Aires,34,Galletitas y Snacks,80,53.43237086439161,LGBM
2024-11-29,Buenos Aires,32,Galletitas y Snacks,80,60.68022109322157,LGBM
2024-12-02,Buenos Aires,31,Galletitas y Snacks,49,49.499696642165404,LGBM
2024-12-16,Buenos Aires,34,Galletitas y Snacks,51,53.26114464976214,LGBM
2024-12-19,Buenos Aires,34,Galletitas y Snacks,51,48.28682393701201,LGBM
2024-12-26,Buenos Aires,34,Galletitas y Snacks,57,42.92959938411349,LGBM
2024-12-29,Buenos Aires,31,Galletitas y Snacks,57,45.3807989857428,LGBM
2024-12-29,Buenos Aires,33,Galletitas y Snacks,57,59.714285714285715,Media_Movil
2024-02-02,Centro,31,Galletitas y Snacks,12,25.608306995529723,LGBM
2024-02-16,Centro,33,Galletitas y Snacks,39,57.285714285714285,Media_Movil
2024-02-17,Centro,32,Galletitas y Snacks,39,28.02471729406717,LGBM
2024-02-29,Centro,32,Galletitas y Snacks,35,26.59996789171288,LGBM
2024-03-03,Centro,33,Galletitas y Snacks,35,52.285714285714285,Media_Movil
2024-03-20,Centro,31,Galletitas y Snacks,32,24.243550212272627,LGBM
2024-03-20,Centro,33,Galletitas y Snacks,32,49.285714285714285,Media_Movil
2024-03-21,Centro,31,Galletitas y Snacks,32,29.568989156354487,LGBM
2024-03-22,Centro,31,Galletitas y Snacks,32,24.90825949515447,LGBM
2024-03-27,Centro,34,Galletitas y Snacks,32,25.708870172567607,LGBM
2024-03-29,Centro,31,Galletitas y Snacks,32,31.930125239271845,LGBM
2024-03-31,Centro,32,Galletitas y Snacks,32,27.951788907479447,LGBM
2024-04-02,Centro,31,Galletitas y Snacks,21,26.77768531869989,LGBM
2024-04-14,Centro,31,Galletitas y Snacks,27,29.321996566446533,LGBM
2024-04-18,Centro,31,Galletitas y Snacks,19,26.946483053926062,LGBM
2024-04-18,Centro,31,Galletitas y Snacks,19,33.57033075494593,LGBM
2024-04-24,Centro,32,Galletitas y Snacks,45,32.96775562241842,LGBM
2024-04-28,Centro,33,Galletitas y Snacks,45,46.42857142857143,Media_Movil
2024-05-02,Centro,34,Galletitas y Snacks,38,28.372078643018522,LGBM
2024-05-05,Centro,33,Galletitas y Snacks,38,43.57142857142857,Media_Movil
2024-05-12,Centro,34,Galletitas y Snacks,40,32.94510421497522,LGBM
2024-05-27,Centro,31,Galletitas y Snacks,53,34.36146813072214,LGBM
2024-06-01,Centro,31,Galletitas y Snacks,53,36.73622575036391,LGBM
2024-06-01,Centro,31,Galletitas y Snacks,53,32.2514587178433,LGBM
2024-06-03,Centro,34,Galletitas y Snacks,26,30.183966390999995,LGBM
2024-06-04,Centro,32,Galletitas y Snacks,26,34.223202687280136,LGBM
2024-06-04,Centro,32,Galletitas y Snacks,26,34.64340922701428,LGBM
2024-06-14,Centro,33,Galletitas y Snacks,34,39.42857142857143,Media_Movil
2024-06-15,Centro,33,Galletitas y Snacks,34,40.0,Media_Movil
2024-06-28,Centro,33,Galletitas y Snacks,43,36.714285714285715,Media_Movil
2024-07-12,Centro,33,Galletitas y Snacks,29,37.285714285714285,Media_Movil
2024-07-14,Centro,32,Galletitas y Snacks,29,29.477941520279796,LGBM
2024-07-24,Centro,31,Galletitas y Snacks,22,25.694327384638104,LGBM
2024-07-26,Centro,32,Galletitas y Snacks,22,29.75656919944164,LGBM
2024-08-01,Centro,31,Galletitas y Snacks,23,26.59836679369264,LGBM
2024-08-05,Centro,31,Galletitas y Snacks,17,15.71315410086969,LGBM
2024-08-12,Centro,34,Galletitas y Snacks,39,28.97639356685265,LGBM
2024-08-16,Centro,31,Galletitas y Snacks,39,19.3750555331477,LGBM
2024-08-21,Centro,31,Galletitas y Snacks,28,26.980093429762825,LGBM
2024-08-25,Centro,33,Galletitas y Snacks,28,36.42857142857143,Media_Movil
2024-09-05,Centro,32,Galletitas y Snacks,23,26.898391702291512,LGBM
2024-09-15,Centro,32,Galletitas y Snacks,14,29.917433630326887,LGBM
2024-09-18,Centro,33,Galletitas y Snacks,32,35.857142857142854,Media_Movil
2024-09-18,Centro,33,Galletitas y Snacks,32,34.0,Media_Movil
2024-09-23,Centro,32,Galletitas y Snacks,26,32.68480160066553,LGBM
2024-09-23,Centro,31,Galletitas y Snacks,26,31.37140709627946,LGBM
2024-09-25,Centro,33,Galletitas y Snacks,26,33.142857142857146,Media_Movil
2024-09-29,Centro,32,Galletitas y Snacks,26,27.121782229125138,LGBM
2024-09-29,Centro,33,Galletitas y Snacks,26,32.0,Media_Movil
2024-10-02,Centro,31,Galletitas y Snacks,41,27.61764201201088,LGBM
2024-10-04,Centro,31,Galletitas y Snacks,41,28.92221453258874,LGBM
2024-10-06,Centro,32,Galletitas y Snacks,41,27.230355144908245,LGBM
2024-10-12,Centro,32,Galletitas y Snacks,34,33.86353831893603,LGBM
2024-10-12,Centro,32,Galletitas y Snacks,34,29.85457042723054,LGBM
2024-10-17,Centro,31,Galletitas y Snacks,38,33.053439938609166,LGBM
2024-10-19,Centro,31,Galletitas y Snacks,38,27.589055512785173,LGBM
2024-10-22,Centro,32,Galletitas y Snacks,25,35.24541452861193,LGBM
2024-10-23,Centro,34,Galletitas y Snacks,25,26.912521812924318,LGBM
2024-10-28,Centro,31,Galletitas y Snacks,34,32.63209554284493,LGBM
2024-10-28,Centro,33,Galletitas y Snacks,34,30.857142857142858,Media_Movil
2024-11-05,Centro,32,Galletitas y Snacks,31,30.03492949423833,LGBM
2024-11-26,Centro,34,Galletitas y Snacks,25,26.099755467970216,LGBM
2024-11-27,Centro,34,Galletitas y Snacks,25,28.550896211736667,LGBM
2024-11-28,Centro,34,Galletitas y Snacks,25,27.92893727813682,LGBM
2024-12-01,Centro,33,Galletitas y Snacks,25,29.571428571428573,Media_Movil
2024-12-02,Centro,33,Galletitas y Snacks,23,29.0,Media_Movil
2024-12-07,Centro,33,Galletitas y Snacks,23,28.285714285714285,Media_Movil
2024-12-30,Centro,31,Galletitas y Snacks,3,17.849799502464986,LGBM
2024-02-04,Cuyo,32,Galletitas y Snacks,1,19.565174361394007,LGBM
2024-02-08,Cuyo,34,Galletitas y Snacks,24,26.30086182201337,LGBM
2024-02-23,Cuyo,34,Galletitas y Snacks,9,27.31389469405197,LGBM
2024-03-05,Cuyo,34,Galletitas y Snacks,28,30.538462910092832,LGBM
2024-03-12,Cuyo,31,Galletitas y Snacks,41,33.38592394702307,LGBM
2024-03-15,Cuyo,34,Galletitas y Snacks,41,30.617462906901324,LGBM
2024-03-16,Cuyo,32,Galletitas y Snacks,41,27.90810637239501,LGBM
2024-03-16,Cuyo,32,Galletitas y Snacks,41,25.96077038824626,LGBM
2024-03-17,Cuyo,32,Galletitas y Snacks,41,32.19727360284874,LGBM
2024-03-18,Cuyo,32,Galletitas y Snacks,30,25.75663158171387,LGBM
2024-04-05,Cuyo,32,Galletitas y Snacks,18,24.68098423065466,LGBM
2024-04-16,Cuyo,33,Galletitas y Snacks,32,27.0,Media_Movil
2024-05-14,Cuyo,32,Galletitas y Snacks,23,31.787186807511453,LGBM
2024-05-20,Cuyo,31,Galletitas y Snacks,20,28.19424759581752,LGBM
2024-05-31,Cuyo,32,Galletitas y Snacks,27,38.30118994828274,LGBM
2024-06-05,Cuyo,34,Galletitas y Snacks,47,35.8601049393176,LGBM
2024-06-10,Cuyo,31,Galletitas y Snacks,20,30.50100746801225,LGBM
2024-07-07,Cuyo,34,Galletitas y Snacks,37,34.602575451959446,LGBM
2024-07-07,Cuyo,31,Galletitas y Snacks,37,34.11602320959064,LGBM
2024-07-24,Cuyo,33,Galletitas y Snacks,26,27.0,Media_Movil
2024-08-01,Cuyo,31,Galletitas y Snacks,31,27.632019930893332,LGBM
2024-08-02,Cuyo,31,Galletitas y Snacks,31,32.068516027234296,LGBM
2024-08-14,Cuyo,31,Galletitas y Snacks,12,28.584813229292315,LGBM
2024-08-14,Cuyo,31,Galletitas y Snacks,12,23.928125084297562,LGBM
2024-08-29,Cuyo,34,Galletitas y Snacks,27,22.998786911564313,LGBM
2024-08-31,Cuyo,32,Galletitas y Snacks,27,27.531730563666823,LGBM
2024-08-31,Cuyo,34,Galletitas y Snacks,27,23.33563043765119,LGBM
2024-09-18,Cuyo,34,Galletitas y Snacks,23,23.4134382468122,LGBM
2024-10-12,Cuyo,34,Galletitas y Snacks,14,20.60252855615415,LGBM
2024-10-29,Cuyo,32,Galletitas y Snacks,35,29.58621778314381,LGBM
2024-10-31,Cuyo,32,Galletitas y Snacks,35,28.467953182455222,LGBM
2024-11-10,Cuyo,32,Galletitas y Snacks,30,22.055235340331457,LGBM
2024-11-28,Cuyo,32,Galletitas y Snacks,33,20.646745022144437,LGBM
2024-12-29,Cuyo,34,Galletitas y Snacks,35,21.386374878993085,LGBM
2024-02-07,NEA,31,Galletitas y Snacks,16,17.54929677988883,LGBM
2024-02-26,NEA,32,Galletitas y Snacks,21,23.70493100333995,LGBM
2024-03-03,NEA,32,Galletitas y Snacks,21,27.03090145149538,LGBM
2024-04-07,NEA,32,Galletitas y Snacks,36,28.016395641440237,LGBM
2024-04-16,NEA,31,Galletitas y Snacks,24,27.745786157587336,LGBM
2024-04-17,NEA,33,Galletitas y Snacks,24,27.0,Media_Movil
2024-04-21,NEA,32,Galletitas y Snacks,24,29.91578158416427,LGBM
2024-04-23,NEA,31,Galletitas y Snacks,14,28.281506137478306,LGBM
2024-04-24,NEA,31,Galletitas y Snacks,14,29.3884386176257,LGBM
2024-04-26,NEA,34,Galletitas y Snacks,14,23.845536203916332,LGBM
2024-04-28,NEA,33,Galletitas y Snacks,14,26.714285714285715,Media_Movil
2024-05-06,NEA,34,Galletitas y Snacks,21,23.830102867690222,LGBM
2024-05-06,NEA,31,Galletitas y Snacks,21,24.659970942201994,LGBM
2024-05-09,NEA,32,Galletitas y Snacks,21,25.407605625821773,LGBM
2024-06-01,NEA,31,Galletitas y Snacks,32,30.245772124108594,LGBM
2024-06-08,NEA,31,Galletitas y Snacks,31,24.67367259978905,LGBM
2024-06-14,NEA,32,Galletitas y Snacks,27,22.82393673749191,LGBM
2024-07-07,NEA,32,Galletitas y Snacks,29,28.930737904929785,LGBM
2024-07-08,NEA,31,Galletitas y Snacks,25,24.66288109597487,LGBM
2024-07-18,NEA,32,Galletitas y Snacks,13,25.43049711981906,LGBM
2024-07-25,NEA,34,Galletitas y Snacks,25,24.805666781071555,LGBM
2024-08-09,NEA,33,Galletitas y Snacks,25,23.857142857142858,Media_Movil
2024-08-31,NEA,34,Galletitas y Snacks,9,22.39638012661706,LGBM
2024-09-01,NEA,31,Galletitas y Snacks,9,26.99473614071588,LGBM
2024-09-03,NEA,31,Galletitas y Snacks,29,18.605931899894568,LGBM
2024-09-24,NEA,32,Galletitas y Snacks,34,27.335702609764926,LGBM
2024-09-24,NEA,33,Galletitas y Snacks,34,23.857142857142858,Media_Movil
2024-10-07,NEA,32,Galletitas y Snacks,21,18.069167430032277,LGBM
2024-10-16,NEA,34,Galletitas y Snacks,22,18.74377208630525,LGBM
2024-10-19,NEA,34,Galletitas y Snacks,22,20.519178190351045,LGBM
2024-11-07,NEA,33,Galletitas y Snacks,27,25.428571428571427,Media_Movil
2024-11-13,NEA,33,Galletitas y Snacks,6,26.0,Media_Movil
2024-12-10,NEA,33,Galletitas y Snacks,24,22.285714285714285,Media_Movil
2024-12-11,NEA,32,Galletitas y Snacks,24,14.622257480305457,LGBM
2024-12-28,NEA,31,Galletitas y Snacks,18,23.316139984870873,LGBM
2024-12-29,NEA,31,Galletitas y Snacks,18,19.464668228211895,LGBM
2024-07-12,NOA,34,Galletitas y Snacks,8,13.65386920857333,LGBM
2024-10-31,NOA,31,Galletitas y Snacks,5,19.133665289053983,LGBM
2024-11-19,NOA,33,Galletitas y Snacks,5,22.0,Media_Movil
2024-02-02,Patagonia,32,Galletitas y Snacks,19,21.200516699559778,LGBM
2024-02-02,Patagonia,31,Galletitas y Snacks,19,32.89790279866299,LGBM
2024-02-03,Patagonia,33,Galletitas y Snacks,19,19.285714285714285,Media_Movil
2024-03-03,Patagonia,32,Galletitas y Snacks,26,32.960451425063724,LGBM
2024-03-05,Patagonia,31,Galletitas y Snacks,36,35.80170685410156,LGBM
2024-03-06,Patagonia,34,Galletitas y Snacks,36,26.438965234399056,LGBM
2024-03-16,Patagonia,34,Galletitas y Snacks,37,36.39661316496528,LGBM
2024-03-17,Patagonia,34,Galletitas y Snacks,37,40.412587042812504,LGBM
2024-03-24,Patagonia,31,Galletitas y Snacks,34,36.140847624962,LGBM
2024-03-28,Patagonia,31,Galletitas y Snacks,23,36.704335594989594,LGBM
2024-04-05,Patagonia,34,Galletitas y Snacks,15,34.01272435195985,LGBM
2024-04-06,Patagonia,32,Galletitas y Snacks,15,30.75515078091766,LGBM
2024-04-13,Patagonia,33,Galletitas y Snacks,34,20.0,Media_Movil
2024-04-15,Patagonia,34,Galletitas y Snacks,46,33.06800366302147,LGBM
2024-04-15,Patagonia,33,Galletitas y Snacks,46,21.285714285714285,Media_Movil
2024-05-02,Patagonia,33,Galletitas y Snacks,35,23.0,Media_Movil
2024-05-02,Patagonia,31,Galletitas y Snacks,35,30.806636196481833,LGBM
2024-05-03,Patagonia,33,Galletitas y Snacks,35,24.142857142857142,Media_Movil
2024-05-07,Patagonia,33,Galletitas y Snacks,25,28.285714285714285,Media_Movil
2024-05-13,Patagonia,31,Galletitas y Snacks,25,27.42332124586085,LGBM
2024-05-19,Patagonia,34,Galletitas y Snacks,25,31.37868547865347,LGBM
2024-05-23,Patagonia,31,Galletitas y Snacks,19,27.339140385678007,LGBM
2024-06-13,Patagonia,32,Galletitas y Snacks,46,32.46888707559531,LGBM
2024-06-19,Patagonia,34,Galletitas y Snacks,45,28.234788590887195,LGBM
2024-06-20,Patagonia,31,Galletitas y Snacks,45,33.41610617032688,LGBM
2024-06-21,Patagonia,33,Galletitas y Snacks,45,28.428571428571427,Media_Movil
2024-06-25,Patagonia,31,Galletitas y Snacks,36,37.70359373629076,LGBM
2024-06-28,Patagonia,32,Galletitas y Snacks,36,37.691294069599174,LGBM
2024-07-04,Patagonia,32,Galletitas y Snacks,35,27.588106402817722,LGBM
2024-07-09,Patagonia,31,Galletitas y Snacks,22,34.27132603454444,LGBM
2024-07-09,Patagonia,33,Galletitas y Snacks,22,34.142857142857146,Media_Movil
2024-07-25,Patagonia,34,Galletitas y Snacks,40,28.275527388490367,LGBM
2024-07-30,Patagonia,32,Galletitas y Snacks,21,29.134464966730448,LGBM
2024-07-31,Patagonia,33,Galletitas y Snacks,21,34.57142857142857,Media_Movil
2024-08-01,Patagonia,31,Galletitas y Snacks,21,31.075098824755973,LGBM
2024-08-05,Patagonia,32,Galletitas y Snacks,23,26.50225493088658,LGBM
2024-08-06,Patagonia,31,Galletitas y Snacks,23,24.33006495642178,LGBM
2024-08-07,Patagonia,34,Galletitas y Snacks,23,29.561833147966944,LGBM
2024-08-09,Patagonia,32,Galletitas y Snacks,23,25.557174905784926,LGBM
2024-08-12,Patagonia,31,Galletitas y Snacks,14,24.069265464000694,LGBM
2024-08-19,Patagonia,32,Galletitas y Snacks,25,24.313105552263007,LGBM
2024-08-22,Patagonia,34,Galletitas y Snacks,25,23.66627433937103,LGBM
2024-08-30,Patagonia,34,Galletitas y Snacks,21,19.02792411986879,LGBM
2024-09-08,Patagonia,34,Galletitas y Snacks,24,21.263977639385583,LGBM
2024-09-10,Patagonia,32,Galletitas y Snacks,5,22.313917212795072,LGBM
2024-09-20,Patagonia,31,Galletitas y Snacks,23,24.411670859316857,LGBM
2024-09-21,Patagonia,32,Galletitas y Snacks,23,26.257613797010354,LGBM
2024-09-24,Patagonia,32,Galletitas y Snacks,28,29.68898558025044,LGBM
2024-09-25,Patagonia,31,Galletitas y Snacks,28,31.549584345638173,LGBM
2024-09-27,Patagonia,31,Galletitas y Snacks,28,24.85123868572714,LGBM
2024-10-04,Patagonia,31,Galletitas y Snacks,24,23.546110604376594,LGBM
2024-10-05,Patagonia,31,Galletitas y Snacks,24,23.26922316657656,LGBM
2024-10-13,Patagonia,32,Galletitas y Snacks,25,20.81573559042718,LGBM
2024-10-31,Patagonia,34,Galletitas y Snacks,60,44.69638245299285,LGBM
2024-10-31,Patagonia,32,Galletitas y Snacks,60,41.86016446599828,LGBM
2024-11-01,Patagonia,31,Galletitas y Snacks,60,38.645722654487464,LGBM
2024-11-08,Patagonia,34,Galletitas y Snacks,56,49.51691242856826,LGBM
2024-11-09,Patagonia,33,Galletitas y Snacks,56,32.714285714285715,Media_Movil
2024-11-11,Patagonia,32,Galletitas y Snacks,23,40.588308788496875,LGBM
2024-11-15,Patagonia,33,Galletitas y Snacks,23,34.142857142857146,Media_Movil
2024-11-15,Patagonia,31,Galletitas y Snacks,23,33.087506786222185,LGBM
2024-11-21,Patagonia,34,Galletitas y Snacks,58,35.20168286006986,LGBM
2024-11-23,Patagonia,31,Galletitas y Snacks,58,39.76667584452963,LGBM
2024-11-30,Patagonia,33,Galletitas y Snacks,24,32.42857142857143,Media_Movil
2024-12-02,Patagonia,33,Galletitas y Snacks,29,30.857142857142858,Media_Movil
2024-12-13,Patagonia,32,Galletitas y Snacks,19,20.028953654161747,LGBM
2024-02-12,Buenos Aires,14,Panadería,66,,Media_Movil
2024-02-12,Buenos Aires,14,Panadería,66,66.0,Media_Movil
2024-02-16,Buenos Aires,13,Panadería,66,59.992283960700256,LGBM
2024-02-18,Buenos Aires,14,Panadería,66,66.0,Media_Movil
2024-02-19,Buenos Aires,13,Panadería,40,55.580634531283366,LGBM
2024-02-21,Buenos Aires,14,Panadería,40,66.0,Media_Movil
2024-02-29,Buenos Aires,13,Panadería,55,59.681869588299534,LGBM
2024-03-01,Buenos Aires,14,Panadería,55,59.5,Media_Movil
2024-03-03,Buenos Aires,12,Panadería,55,53.38043926797734,LGBM
2024-03-03,Buenos Aires,12,Panadería,55,53.86674581686328,LGBM
2024-03-05,Buenos Aires,14,Panadería,41,58.6,Media_Movil
2024-03-09,Buenos Aires,15,Panadería,41,54.952191714723675,LGBM
2024-03-12,Buenos Aires,13,Panadería,40,51.03979074891561,LGBM
2024-03-13,Buenos Aires,12,Panadería,40,53.42635677610983,LGBM
2024-03-16,Buenos Aires,16,Panadería,40,,Media_Movil
2024-03-19,Buenos Aires,15,Panadería,65,62.535194511932694,LGBM
2024-03-22,Buenos Aires,14,Panadería,65,55.666666666666664,Media_Movil
2024-03-23,Buenos Aires,16,Panadería,65,40.0,Media_Movil
2024-03-26,Buenos Aires,15,Panadería,85,71.84886264772804,LGBM
2024-03-31,Buenos Aires,13,Panadería,85,71.33895292384602,LGBM
2024-04-04,Buenos Aires,13,Panadería,56,58.16663806081829,LGBM
2024-04-04,Buenos Aires,16,Panadería,56,52.5,Media_Movil
2024-04-05,Buenos Aires,16,Panadería,56,53.666666666666664,Media_Movil
2024-04-08,Buenos Aires,12,Panadería,47,47.842883038455646,LGBM
2024-04-12,Buenos Aires,16,Panadería,47,54.25,Media_Movil
2024-04-25,Buenos Aires,12,Panadería,26,41.79674460735024,LGBM
2024-04-26,Buenos Aires,12,Panadería,26,38.12706371204059,LGBM
2024-04-30,Buenos Aires,16,Panadería,31,52.8,Media_Movil
2024-05-01,Buenos Aires,13,Panadería,31,41.373050898986016,LGBM
2024-05-07,Buenos Aires,12,Panadería,64,54.36543929368273,LGBM
2024-05-10,Buenos Aires,13,Panadería,64,53.878150235296644,LGBM
2024-05-11,Buenos Aires,15,Panadería,64,57.49656463236354,LGBM
2024-05-17,Buenos Aires,12,Panadería,57,54.12373095241276,LGBM
2024-05-18,Buenos Aires,16,Panadería,57,49.166666666666664,Media_Movil
2024-05-20,Buenos Aires,14,Panadería,49,57.0,Media_Movil
2024-05-22,Buenos Aires,13,Panadería,49,53.3647007794333,LGBM
2024-05-24,Buenos Aires,16,Panadería,49,50.285714285714285,Media_Movil
2024-05-25,Buenos Aires,14,Panadería,49,54.57142857142857,Media_Movil
2024-05-28,Buenos Aires,12,Panadería,71,60.212217631327064,LGBM
2024-05-29,Buenos Aires,15,Panadería,71,54.93673654966656,LGBM
2024-05-31,Buenos Aires,12,Panadería,71,60.2886934516534,LGBM
2024-06-06,Buenos Aires,14,Panadería,64,52.142857142857146,Media_Movil
2024-06-07,Buenos Aires,13,Panadería,64,64.62767775879675,LGBM
2024-06-08,Buenos Aires,15,Panadería,64,62.86624895061967,LGBM
2024-06-09,Buenos Aires,13,Panadería,64,59.56013507134077,LGBM
2024-06-15,Buenos Aires,14,Panadería,46,51.857142857142854,Media_Movil
2024-06-16,Buenos Aires,12,Panadería,46,49.34568710013272,LGBM
2024-06-18,Buenos Aires,15,Panadería,35,51.43551389303835,LGBM
2024-06-20,Buenos Aires,13,Panadería,35,54.33768190308703,LGBM
2024-06-21,Buenos Aires,15,Panadería,35,51.75158516711509,LGBM
2024-06-23,Buenos Aires,13,Panadería,35,49.26433767280207,LGBM
2024-06-27,Buenos Aires,15,Panadería,41,59.11380706464919,LGBM
2024-07-01,Buenos Aires,15,Panadería,61,57.69069615784493,LGBM
2024-07-09,Buenos Aires,13,Panadería,58,51.133858785128794,LGBM
2024-07-09,Buenos Aires,13,Panadería,58,53.228837936534504,LGBM
2024-07-09,Buenos Aires,14,Panadería,58,52.714285714285715,Media_Movil
2024-07-25,Buenos Aires,14,Panadería,76,53.142857142857146,Media_Movil
2024-07-26,Buenos Aires,15,Panadería,76,56.16904293439587,LGBM
2024-07-26,Buenos Aires,16,Panadería,76,51.57142857142857,Media_Movil
2024-07-26,Buenos Aires,13,Panadería,76,54.92174493934638,LGBM
2024-07-30,Buenos Aires,13,Panadería,32,49.628945919533805,LGBM
2024-07-30,Buenos Aires,14,Panadería,32,58.142857142857146,Media_Movil
2024-08-07,Buenos Aires,15,Panadería,47,53.75791309737961,LGBM
2024-08-11,Buenos Aires,12,Panadería,47,52.04535509227178,LGBM
2024-08-15,Buenos Aires,15,Panadería,56,54.62451986223824,LGBM
2024-08-16,Buenos Aires,16,Panadería,56,53.142857142857146,Media_Movil
2024-08-25,Buenos Aires,13,Panadería,70,54.934136172875625,LGBM
2024-08-25,Buenos Aires,14,Panadería,70,53.42857142857143,Media_Movil
2024-09-04,Buenos Aires,16,Panadería,50,53.142857142857146,Media_Movil
2024-09-04,Buenos Aires,14,Panadería,50,56.42857142857143,Media_Movil
2024-09-09,Buenos Aires,16,Panadería,40,52.285714285714285,Media_Movil
2024-09-14,Buenos Aires,12,Panadería,40,37.9462955210421,LGBM
2024-09-19,Buenos Aires,12,Panadería,57,46.0597757697403,LGBM
2024-09-30,Buenos Aires,13,Panadería,74,66.25409422621183,LGBM
2024-09-30,Buenos Aires,14,Panadería,74,56.57142857142857,Media_Movil
2024-10-01,Buenos Aires,16,Panadería,74,51.285714285714285,Media_Movil
2024-10-03,Buenos Aires,15,Panadería,74,72.29864068834276,LGBM
2024-10-03,Buenos Aires,13,Panadería,74,70.44401694541278,LGBM
2024-10-04,Buenos Aires,14,Panadería,74,58.0,Media_Movil
2024-10-07,Buenos Aires,15,Panadería,56,63.28777910073153,LGBM
2024-10-09,Buenos Aires,15,Panadería,56,59.39552511963005,LGBM
2024-10-09,Buenos Aires,14,Panadería,56,62.0,Media_Movil
2024-10-11,Buenos Aires,15,Panadería,56,72.92365583319857,LGBM
2024-10-14,Buenos Aires,16,Panadería,100,57.42857142857143,Media_Movil
2024-10-15,Buenos Aires,15,Panadería,100,90.20746749716744,LGBM
2024-10-20,Buenos Aires,14,Panadería,100,61.714285714285715,Media_Movil
2024-10-30,Buenos Aires,14,Panadería,45,65.14285714285714,Media_Movil
2024-10-31,Buenos Aires,14,Panadería,45,67.0,Media_Movil
2024-11-01,Buenos Aires,12,Panadería,45,50.58377016268719,LGBM
2024-11-02,Buenos Aires,12,Panadería,45,50.53498754243458,LGBM
2024-11-12,Buenos Aires,15,Panadería,67,59.11364934987544,LGBM
2024-11-18,Buenos Aires,15,Panadería,30,56.324682723591025,LGBM
2024-11-19,Buenos Aires,14,Panadería,30,63.42857142857143,Media_Movil
2024-11-21,Buenos Aires,14,Panadería,30,60.57142857142857,Media_Movil
2024-11-25,Buenos Aires,12,Panadería,80,73.70979693718017,LGBM
2024-11-28,Buenos Aires,12,Panadería,80,71.74395481624845,LGBM
2024-12-01,Buenos Aires,16,Panadería,80,63.57142857142857,Media_Movil
2024-12-04,Buenos Aires,14,Panadería,49,54.285714285714285,Media_Movil
2024-12-06,Buenos Aires,15,Panadería,49,47.94371974402419,LGBM
2024-12-06,Buenos Aires,15,Panadería,49,48.29747457550606,LGBM
2024-12-06,Buenos Aires,12,Panadería,49,46.618097073682506,LGBM
2024-12-08,Buenos Aires,15,Panadería,49,48.24830654493405,LGBM
2024-12-08,Buenos Aires,13,Panadería,49,43.5745705149047,LGBM
2024-12-08,Buenos Aires,15,Panadería,49,45.92715661534678,LGBM
2024-12-11,Buenos Aires,15,Panadería,27,47.2586374048894,LGBM
2024-12-15,Buenos Aires,13,Panadería,27,42.19878009733506,LGBM
2024-12-16,Buenos Aires,12,Panadería,51,53.43387740118026,LGBM
2024-12-16,Buenos Aires,13,Panadería,51,49.14009846993224,LGBM
2024-12-19,Buenos Aires,12,Panadería,51,54.55330349656048,LGBM
2024-12-19,Buenos Aires,16,Panadería,51,68.0,Media_Movil
2024-12-22,Buenos Aires,15,Panadería,51,54.25042200700195,LGBM
2024-12-23,Buenos Aires,13,Panadería,57,53.334823745113745,LGBM
2024-12-25,Buenos Aires,12,Panadería,57,55.2026410046832,LGBM
2024-12-29,Buenos Aires,12,Panadería,57,50.03639945053816,LGBM
2024-12-30,Buenos Aires,12,Panadería,14,28.33565712248988,LGBM
2024-02-01,Centro,16,Panadería,12,64.42857142857143,Media_Movil
2024-02-05,Centro,13,Panadería,20,22.46075015929402,LGBM
